,수위
238441,1.03
238442,1.03
238443,1.03
238444,1.03
238445,1.03
238446,1.03
238447,1.03
238448,1.03
238449,1.03
238450,1.03
238451,1.03
238452,1.03
238453,1.03
238454,1.03
238455,1.03
238456,1.03
238457,1.03
238458,1.03
238459,1.03
238460,1.03
238461,1.03
238462,1.03
238463,1.03
238464,1.08
238465,1.08
238466,1.08
238467,1.08
238468,1.08
238469,1.08
238470,1.08
238471,1.07
238472,1.07
238473,1.07
238474,1.07
238475,1.07
238476,1.07
238477,1.07
238478,1.07
238479,1.07
238480,1.07
238481,1.07
238482,1.07
238483,1.07
238484,1.07
238485,1.07
238486,1.07
238487,1.07
238488,1.07
238489,1.07
238490,1.07
238491,1.07
238492,1.07
238493,1.06
238494,1.06
238495,1.06
238496,1.06
238497,1.06
238498,1.06
238499,1.06
238500,1.06
238501,1.06
238502,1.06
238503,1.06
238504,1.06
238505,1.06
238506,1.06
238507,1.06
238508,1.06
238509,1.06
238510,1.06
238511,1.06
238512,1.06
238513,1.06
238514,1.06
238515,1.06
238516,1.06
238517,1.06
238518,1.06
238519,1.06
238520,1.06
238521,1.06
238522,1.06
238523,1.06
238524,1.06
238525,1.06
238526,1.06
238527,1.06
238528,1.06
238529,1.06
238530,1.07
238531,1.08
238532,1.09
238533,1.1
238534,1.11
238535,1.11
238536,1.12
238537,1.12
238538,1.12
238539,1.13
238540,1.13
238541,1.14
238542,1.14
238543,1.15
238544,1.15
238545,1.16
238546,1.16
238547,1.17
238548,1.17
238549,1.17
238550,1.17
238551,1.18
238552,1.18
238553,1.18
238554,1.18
238555,1.18
238556,1.18
238557,1.19
238558,1.19
238559,1.2
238560,1.2
238561,1.21
238562,1.21
238563,1.21
238564,1.21
238565,1.21
238566,1.21
238567,1.21
238568,1.21
238569,1.22
238570,1.2
238571,1.2
238572,1.19
238573,1.19
238574,1.19
238575,1.19
238576,1.19
238577,1.19
238578,1.19
238579,1.18
238580,1.17
238581,1.16
238582,1.16
238583,1.16
238584,1.16
238585,1.16
238586,1.16
238587,1.15
238588,1.15
238589,1.15
238590,1.14
238591,1.14
238592,1.13
238593,1.13
238594,1.13
238595,1.13
238596,1.13
238597,1.13
238598,1.13
238599,1.13
238600,1.13
238601,1.13
238602,1.13
238603,1.13
238604,1.13
238605,1.13
238606,1.13
238607,1.13
238608,1.13
238609,1.13
238610,1.13
238611,1.14
238612,1.14
238613,1.14
238614,1.14
238615,1.14
238616,1.14
238617,1.14
238618,1.13
238619,1.12
238620,1.12
238621,1.12
238622,1.12
238623,1.12
238624,1.12
238625,1.12
238626,1.12
238627,1.11
238628,1.11
238629,1.11
238630,1.11
238631,1.11
238632,1.11
238633,1.11
238634,1.11
238635,1.11
238636,1.11
238637,1.1
238638,1.1
238639,1.1
238640,1.1
238641,1.1
238642,1.1
238643,1.1
238644,1.1
238645,1.1
238646,1.1
238647,1.1
238648,1.1
238649,1.1
238650,1.1
238651,1.1
238652,1.1
238653,1.1
238654,1.1
238655,1.1
238656,1.09
238657,1.09
238658,1.09
238659,1.09
238660,1.09
238661,1.09
238662,1.09
238663,1.09
238664,1.09
238665,1.1
238666,1.11
238667,1.11
238668,1.12
238669,1.12
238670,1.13
238671,1.13
238672,1.14
238673,1.14
238674,1.15
238675,1.15
238676,1.16
238677,1.16
238678,1.16
238679,1.17
238680,1.17
238681,1.17
238682,1.18
238683,1.18
238684,1.19
238685,1.19
238686,1.19
238687,1.2
238688,1.2
238689,1.2
238690,1.2
238691,1.21
238692,1.21
238693,1.21
238694,1.21
238695,1.22
238696,1.22
238697,1.22
238698,1.22
238699,1.22
238700,1.23
238701,1.22
238702,1.22
238703,1.23
238704,1.23
238705,1.23
238706,1.23
238707,1.23
238708,1.21
238709,1.21
238710,1.21
238711,1.21
238712,1.21
238713,1.2
238714,1.2
238715,1.2
238716,1.19
238717,1.19
238718,1.18
238719,1.18
238720,1.18
238721,1.18
238722,1.18
238723,1.18
238724,1.18
238725,1.17
238726,1.17
238727,1.16
238728,1.16
238729,1.16
238730,1.16
238731,1.16
238732,1.15
238733,1.15
238734,1.15
238735,1.15
238736,1.14
238737,1.12
238738,1.11
238739,1.11
238740,1.1
238741,1.12
238742,1.12
238743,1.12
238744,1.11
238745,1.11
238746,1.09
238747,1.09
238748,1.09
238749,1.09
238750,1.09
238751,1.1
238752,1.1
238753,1.1
238754,1.1
238755,1.09
238756,1.09
238757,1.09
238758,1.09
238759,1.09
238760,1.09
238761,1.09
238762,1.09
238763,1.09
238764,1.09
238765,1.09
238766,1.09
238767,1.09
238768,1.09
238769,1.09
238770,1.09
238771,1.09
238772,1.09
238773,1.09
238774,1.09
238775,1.09
238776,1.09
238777,1.09
238778,1.09
238779,1.09
238780,1.09
238781,1.09
238782,1.09
238783,1.09
238784,1.09
238785,1.09
238786,1.09
238787,1.09
238788,1.09
238789,1.09
238790,1.09
238791,1.09
238792,1.09
238793,1.09
238794,1.09
238795,1.09
238796,1.09
238797,1.09
238798,1.09
238799,1.09
238800,1.09
238801,1.09
238802,1.09
238803,1.09
238804,1.09
238805,1.09
238806,1.09
238807,1.1
238808,1.1
238809,1.11
238810,1.12
238811,1.12
238812,1.13
238813,1.14
238814,1.14
238815,1.14
238816,1.15
238817,1.15
238818,1.15
238819,1.16
238820,1.17
238821,1.17
238822,1.17
238823,1.18
238824,1.18
238825,1.18
238826,1.19
238827,1.19
238828,1.2
238829,1.2
238830,1.2
238831,1.21
238832,1.22
238833,1.22
238834,1.22
238835,1.23
238836,1.23
238837,1.23
238838,1.24
238839,1.24
238840,1.23
238841,1.23
238842,1.23
238843,1.24
238844,1.24
238845,1.24
238846,1.24
238847,1.24
238848,1.24
238849,1.23
238850,1.23
238851,1.23
238852,1.23
238853,1.23
238854,1.23
238855,1.23
238856,1.23
238857,1.23
238858,1.23
238859,1.23
238860,1.23
238861,1.23
238862,1.23
238863,1.23
238864,1.23
238865,1.23
238866,1.23
238867,1.23
238868,1.23
238869,1.23
238870,1.23
238871,1.23
238872,1.23
238873,1.23
238874,1.23
238875,1.23
238876,1.23
238877,1.23
238878,1.23
238879,1.23
238880,1.23
238881,1.23
238882,1.23
238883,1.23
238884,1.23
238885,1.23
238886,1.23
238887,1.23
238888,1.23
238889,1.23
238890,1.23
238891,1.23
238892,1.23
238893,1.23
238894,1.23
238895,1.23
238896,1.23
238897,1.23
238898,1.23
238899,1.23
238900,1.23
238901,1.23
238902,1.23
238903,1.23
238904,1.23
238905,1.22
238906,1.22
238907,1.22
238908,1.21
238909,1.21
238910,1.21
238911,1.2
238912,1.2
238913,1.19
238914,1.19
238915,1.19
238916,1.19
238917,1.18
238918,1.18
238919,1.18
238920,1.17
238921,1.17
238922,1.17
238923,1.17
238924,1.16
238925,1.16
238926,1.16
238927,1.16
238928,1.16
238929,1.16
238930,1.15
238931,1.15
238932,1.15
238933,1.15
238934,1.15
238935,1.14
238936,1.14
238937,1.14
238938,1.14
238939,1.13
238940,1.13
238941,1.13
238942,1.13
238943,1.13
238944,1.13
238945,1.13
238946,1.13
238947,1.13
238948,1.13
238949,1.13
238950,1.12
238951,1.12
238952,1.12
238953,1.12
238954,1.12
238955,1.12
238956,1.12
238957,1.11
238958,1.11
238959,1.1
238960,1.11
238961,1.11
238962,1.1
238963,1.1
238964,1.1
238965,1.1
238966,1.1
238967,1.09
238968,1.09
238969,1.09
238970,1.09
238971,1.09
238972,1.09
238973,1.09
238974,1.09
238975,1.09
238976,1.09
238977,1.08
238978,1.08
238979,1.08
238980,1.08
238981,1.08
238982,1.08
238983,1.08
238984,1.08
238985,1.1
238986,1.1
238987,1.12
238988,1.12
238989,1.13
238990,1.14
238991,1.14
238992,1.15
238993,1.15
238994,1.16
238995,1.17
238996,1.17
238997,1.18
238998,1.19
238999,1.19
239000,1.2
239001,1.2
239002,1.2
239003,1.21
239004,1.21
239005,1.21
239006,1.21
239007,1.21
239008,1.21
239009,1.22
239010,1.22
239011,1.22
239012,1.22
239013,1.22
239014,1.22
239015,1.22
239016,1.22
239017,1.22
239018,1.22
239019,1.23
239020,1.23
239021,1.23
239022,1.23
239023,1.23
239024,1.23
239025,1.23
239026,1.23
239027,1.23
239028,1.23
239029,1.24
239030,1.24
239031,1.24
239032,1.24
239033,1.24
239034,1.24
239035,1.24
239036,1.24
239037,1.24
239038,1.23
239039,1.23
239040,1.23
239041,1.23
239042,1.23
239043,1.23
239044,1.23
239045,1.22
239046,1.22
239047,1.22
239048,1.21
239049,1.21
239050,1.21
239051,1.21
239052,1.2
239053,1.2
239054,1.2
239055,1.19
239056,1.19
239057,1.19
239058,1.18
239059,1.18
239060,1.18
239061,1.18
239062,1.18
239063,1.18
239064,1.18
239065,1.18
239066,1.18
239067,1.18
239068,1.18
239069,1.18
239070,1.17
239071,1.17
239072,1.17
239073,1.17
239074,1.17
239075,1.17
239076,1.17
239077,1.16
239078,1.16
239079,1.16
239080,1.16
239081,1.16
239082,1.16
239083,1.16
239084,1.16
239085,1.15
239086,1.16
239087,1.16
239088,1.16
239089,1.16
239090,1.16
239091,1.16
239092,1.16
239093,1.17
239094,1.17
239095,1.18
239096,1.18
239097,1.19
239098,1.18
239099,1.19
239100,1.19
239101,1.19
239102,1.2
239103,1.2
239104,1.21
239105,1.21
239106,1.19
239107,1.19
239108,1.19
239109,1.19
239110,1.19
239111,1.19
239112,1.19
239113,1.19
239114,1.18
239115,1.18
239116,1.17
239117,1.17
239118,1.17
239119,1.16
239120,1.17
239121,1.17
239122,1.17
239123,1.17
239124,1.17
239125,1.16
239126,1.17
239127,1.17
239128,1.17
239129,1.17
239130,1.16
239131,1.16
239132,1.17
239133,1.16
239134,1.16
239135,1.15
239136,1.16
239137,1.15
239138,1.15
239139,1.15
239140,1.15
239141,1.15
239142,1.15
239143,1.15
239144,1.17
239145,1.15
239146,1.15
239147,1.15
239148,1.16
239149,1.15
239150,1.16
239151,1.16
239152,1.16
239153,1.16
239154,1.16
239155,1.16
239156,1.16
239157,1.16
239158,1.16
239159,1.16
239160,1.16
239161,1.16
239162,1.16
239163,1.17
239164,1.17
239165,1.17
239166,1.16
239167,1.16
239168,1.16
239169,1.17
239170,1.17
239171,1.17
239172,1.17
239173,1.17
239174,1.17
239175,1.17
239176,1.17
239177,1.17
239178,1.17
239179,1.17
239180,1.17
239181,1.17
239182,1.17
239183,1.17
239184,1.17
239185,1.17
239186,1.17
239187,1.17
239188,1.17
239189,1.17
239190,1.17
239191,1.16
239192,1.15
239193,1.15
239194,1.15
239195,1.15
239196,1.15
239197,1.15
239198,1.15
239199,1.14
239200,1.14
239201,1.14
239202,1.13
239203,1.13
239204,1.13
239205,1.13
239206,1.13
239207,1.13
239208,1.13
239209,1.13
239210,1.13
239211,1.12
239212,1.12
239213,1.12
239214,1.12
239215,1.12
239216,1.12
239217,1.12
239218,1.12
239219,1.12
239220,1.12
239221,1.12
239222,1.12
239223,1.12
239224,1.12
239225,1.11
239226,1.11
239227,1.11
239228,1.11
239229,1.11
239230,1.11
239231,1.11
239232,1.11
239233,1.11
239234,1.11
239235,1.11
239236,1.11
239237,1.11
239238,1.11
239239,1.11
239240,1.11
239241,1.1
239242,1.1
239243,1.1
239244,1.1
239245,1.1
239246,1.1
239247,1.1
239248,1.09
239249,1.09
239250,1.09
239251,1.09
239252,1.09
239253,1.09
239254,1.09
239255,1.09
239256,1.09
239257,1.09
239258,1.09
239259,1.09
239260,1.09
239261,1.09
239262,1.09
239263,1.09
239264,1.09
239265,1.09
239266,1.09
239267,1.09
239268,1.09
239269,1.1
239270,1.11
239271,1.12
239272,1.12
239273,1.13
239274,1.14
239275,1.14
239276,1.15
239277,1.15
239278,1.15
239279,1.16
239280,1.17
239281,1.18
239282,1.19
239283,1.19
239284,1.2
239285,1.21
239286,1.2
239287,1.2
239288,1.21
239289,1.21
239290,1.22
239291,1.23
239292,1.22
239293,1.22
239294,1.22
239295,1.22
239296,1.22
239297,1.22
239298,1.22
239299,1.22
239300,1.21
239301,1.21
239302,1.2
239303,1.21
239304,1.2
239305,1.2
239306,1.19
239307,1.19
239308,1.19
239309,1.19
239310,1.19
239311,1.18
239312,1.17
239313,1.17
239314,1.16
239315,1.16
239316,1.15
239317,1.15
239318,1.14
239319,1.14
239320,1.15
239321,1.16
239322,1.16
239323,1.16
239324,1.16
239325,1.15
239326,1.14
239327,1.14
239328,1.13
239329,1.13
239330,1.14
239331,1.14
239332,1.14
239333,1.14
239334,1.14
239335,1.13
239336,1.13
239337,1.13
239338,1.13
239339,1.13
239340,1.13
239341,1.13
239342,1.13
239343,1.13
239344,1.13
239345,1.13
239346,1.12
239347,1.12
239348,1.12
239349,1.12
239350,1.12
239351,1.12
239352,1.12
239353,1.12
239354,1.12
239355,1.12
239356,1.12
239357,1.12
239358,1.12
239359,1.12
239360,1.12
239361,1.12
239362,1.11
239363,1.11
239364,1.11
239365,1.11
239366,1.11
239367,1.11
239368,1.11
239369,1.1
239370,1.1
239371,1.1
239372,1.1
239373,1.1
239374,1.1
239375,1.1
239376,1.1
239377,1.1
239378,1.1
239379,1.1
239380,1.1
239381,1.1
239382,1.1
239383,1.1
239384,1.1
239385,1.1
239386,1.0
239387,1.09
239388,1.08
239389,1.09
239390,1.09
239391,1.1
239392,1.11
239393,1.11
239394,1.11
239395,1.11
239396,1.09
239397,1.1
239398,1.1
239399,1.1
239400,1.11
239401,1.11
239402,1.11
239403,1.11
239404,1.1
239405,1.1
239406,1.09
239407,1.1
239408,1.1
239409,1.1
239410,1.1
239411,1.11
239412,1.11
239413,1.11
239414,1.13
239415,1.13
239416,1.14
239417,1.15
239418,1.15
239419,1.16
239420,1.17
239421,1.17
239422,1.18
239423,1.18
239424,1.19
239425,1.19
239426,1.2
239427,1.21
239428,1.22
239429,1.21
239430,1.22
239431,1.21
239432,1.21
239433,1.21
239434,1.22
239435,1.22
239436,1.22
239437,1.23
239438,1.23
239439,1.22
239440,1.22
239441,1.22
239442,1.22
239443,1.22
239444,1.22
239445,1.23
239446,1.23
239447,1.23
239448,1.23
239449,1.23
239450,1.23
239451,1.22
239452,1.22
239453,1.22
239454,1.22
239455,1.22
239456,1.22
239457,1.22
239458,1.22
239459,1.22
239460,1.21
239461,1.21
239462,1.2
239463,1.2
239464,1.2
239465,1.2
239466,1.2
239467,1.19
239468,1.19
239469,1.18
239470,1.19
239471,1.18
239472,1.17
239473,1.16
239474,1.16
239475,1.16
239476,1.16
239477,1.16
239478,1.16
239479,1.16
239480,1.16
239481,1.16
239482,1.15
239483,1.15
239484,1.15
239485,1.14
239486,1.14
239487,1.14
239488,1.14
239489,1.14
239490,1.14
239491,1.14
239492,1.13
239493,1.13
239494,1.13
239495,1.13
239496,1.13
239497,1.13
239498,1.12
239499,1.12
239500,1.12
239501,1.12
239502,1.12
239503,1.12
239504,1.12
239505,1.12
239506,1.11
239507,1.11
239508,1.11
239509,1.11
239510,1.11
239511,1.11
239512,1.11
239513,1.11
239514,1.1
239515,1.1
239516,1.1
239517,1.1
239518,1.1
239519,1.1
239520,1.1
239521,1.1
239522,1.1
239523,1.1
239524,1.1
239525,1.1
239526,1.1
239527,1.09
239528,1.09
239529,1.09
239530,1.09
239531,1.09
239532,1.09
239533,1.09
239534,1.09
239535,1.09
239536,1.09
239537,1.09
239538,1.09
239539,1.09
239540,1.1
239541,1.1
239542,1.11
239543,1.11
239544,1.12
239545,1.11
239546,1.12
239547,1.1
239548,1.13
239549,1.14
239550,1.14
239551,1.14
239552,1.15
239553,1.15
239554,1.15
239555,1.16
239556,1.16
239557,1.16
239558,1.17
239559,1.16
239560,1.16
239561,1.18
239562,1.18
239563,1.18
239564,1.18
239565,1.09
239566,1.18
239567,1.18
239568,1.18
239569,1.19
239570,1.2
239571,1.2
239572,1.21
239573,1.2
239574,1.2
239575,1.2
239576,1.19
239577,1.2
239578,1.2
239579,1.23
239580,1.21
239581,1.21
239582,1.2
239583,1.22
239584,1.21
239585,1.21
239586,1.21
239587,1.21
239588,1.22
239589,1.22
239590,1.21
239591,1.21
239592,1.21
239593,1.21
239594,1.21
239595,1.21
239596,1.21
239597,1.21
239598,1.21
239599,1.21
239600,1.21
239601,1.2
239602,1.2
239603,1.2
239604,1.2
239605,1.2
239606,1.2
239607,1.19
239608,1.19
239609,1.19
239610,1.19
239611,1.19
239612,1.19
239613,1.19
239614,1.19
239615,1.19
239616,1.19
239617,1.19
239618,1.19
239619,1.19
239620,1.19
239621,1.19
239622,1.19
239623,1.19
239624,1.19
239625,1.19
239626,1.18
239627,1.18
239628,1.18
239629,1.18
239630,1.18
239631,1.18
239632,1.18
239633,1.18
239634,1.18
239635,1.18
239636,1.18
239637,1.18
239638,1.18
239639,1.18
239640,1.18
239641,1.18
239642,1.18
239643,1.18
239644,1.18
239645,1.17
239646,1.17
239647,1.17
239648,1.17
239649,1.17
239650,1.17
239651,1.17
239652,1.17
239653,1.17
239654,1.17
239655,1.17
239656,1.17
239657,1.17
239658,1.17
239659,1.17
239660,1.17
239661,1.17
239662,1.17
239663,1.17
239664,1.17
239665,1.17
239666,1.17
239667,1.17
239668,1.17
239669,1.17
239670,1.17
239671,1.17
239672,1.18
239673,1.18
239674,1.18
239675,1.18
239676,1.18
239677,1.18
239678,1.18
239679,1.18
239680,1.18
239681,1.18
239682,1.18
239683,1.18
239684,1.18
239685,1.18
239686,1.18
239687,1.19
239688,1.18
239689,1.19
239690,1.19
239691,1.18
239692,1.18
239693,1.18
239694,1.18
239695,1.18
239696,1.18
239697,1.18
239698,1.18
239699,1.19
239700,1.19
239701,1.19
239702,1.2
239703,1.18
239704,1.19
239705,1.19
239706,1.19
239707,1.19
239708,1.19
239709,1.2
239710,1.19
239711,1.19
239712,1.2
239713,1.2
239714,1.2
239715,1.2
239716,1.2
239717,1.2
239718,1.19
239719,1.19
239720,1.19
239721,1.19
239722,1.19
239723,1.19
239724,1.2
239725,1.2
239726,1.2
239727,1.2
239728,1.2
239729,1.19
239730,1.19
239731,1.2
239732,1.2
239733,1.2
239734,1.2
239735,1.2
239736,1.2
239737,1.2
239738,1.2
239739,1.2
239740,1.2
239741,1.2
239742,1.2
239743,1.2
239744,1.2
239745,1.2
239746,1.2
239747,1.2
239748,1.2
239749,1.2
239750,1.2
239751,1.2
239752,1.2
239753,1.2
239754,1.2
239755,1.2
239756,1.19
239757,1.18
239758,1.17
239759,1.17
239760,1.17
239761,1.16
239762,1.16
239763,1.16
239764,1.16
239765,1.15
239766,1.15
239767,1.14
239768,1.14
239769,1.14
239770,1.14
239771,1.13
239772,1.13
239773,1.13
239774,1.13
239775,1.13
239776,1.13
239777,1.12
239778,1.12
239779,1.12
239780,1.12
239781,1.12
239782,1.12
239783,1.12
239784,1.12
239785,1.11
239786,1.11
239787,1.11
239788,1.11
239789,1.11
239790,1.11
239791,1.11
239792,1.1
239793,1.1
239794,1.1
239795,1.1
239796,1.1
239797,1.1
239798,1.1
239799,1.1
239800,1.09
239801,1.09
239802,1.09
239803,1.09
239804,1.09
239805,1.09
239806,1.09
239807,1.09
239808,1.09
239809,1.08
239810,1.08
239811,1.08
239812,1.09
239813,1.08
239814,1.08
239815,1.08
239816,1.08
239817,1.08
239818,1.08
239819,1.08
239820,1.08
239821,1.09
239822,1.09
239823,1.09
239824,1.1
239825,1.11
239826,1.12
239827,1.12
239828,1.13
239829,1.13
239830,1.14
239831,1.14
239832,1.15
239833,1.15
239834,1.16
239835,1.17
239836,1.17
239837,1.18
239838,1.18
239839,1.19
239840,1.19
239841,1.19
239842,1.2
239843,1.2
239844,1.21
239845,1.22
239846,1.22
239847,1.2
239848,1.2
239849,1.21
239850,1.21
239851,1.21
239852,1.21
239853,1.21
239854,1.21
239855,1.21
239856,1.2
239857,1.2
239858,1.2
239859,1.2
239860,1.19
239861,1.19
239862,1.19
239863,1.19
239864,1.19
239865,1.19
239866,1.18
239867,1.18
239868,1.18
239869,1.18
239870,1.18
239871,1.18
239872,1.18
239873,1.18
239874,1.18
239875,1.18
239876,1.18
239877,1.18
239878,1.18
239879,1.17
239880,1.17
239881,1.17
239882,1.17
239883,1.17
239884,1.17
239885,1.17
239886,1.17
239887,1.17
239888,1.17
239889,1.17
239890,1.17
239891,1.15
239892,1.15
239893,1.14
239894,1.14
239895,1.14
239896,1.14
239897,1.14
239898,1.14
239899,1.12
239900,1.13
239901,1.13
239902,1.13
239903,1.12
239904,1.12
239905,1.12
239906,1.11
239907,1.11
239908,1.11
239909,1.11
239910,1.11
239911,1.11
239912,1.11
239913,1.11
239914,1.11
239915,1.1
239916,1.1
239917,1.1
239918,1.1
239919,1.1
239920,1.1
239921,1.1
239922,1.1
239923,1.09
239924,1.09
239925,1.08
239926,1.08
239927,1.08
239928,1.08
239929,1.08
239930,1.08
239931,1.08
239932,1.08
239933,1.08
239934,1.07
239935,1.07
239936,1.07
239937,1.07
239938,1.07
239939,1.07
239940,1.07
239941,1.07
239942,1.07
239943,1.06
239944,1.06
239945,1.06
239946,1.05
239947,1.05
239948,1.05
239949,1.05
239950,1.05
239951,1.05
239952,1.05
239953,1.05
239954,1.05
239955,1.05
239956,1.05
239957,1.05
239958,1.05
239959,1.05
239960,1.05
239961,1.04
239962,1.04
239963,1.04
239964,1.04
239965,1.04
239966,1.04
239967,1.04
239968,1.04
239969,1.04
239970,1.04
239971,1.04
239972,1.04
239973,1.04
239974,1.04
239975,1.04
239976,1.04
239977,1.04
239978,1.04
239979,1.04
239980,1.03
239981,1.03
239982,1.03
239983,1.03
239984,1.03
239985,1.03
239986,1.03
239987,1.03
239988,1.03
239989,1.03
239990,1.03
239991,1.03
239992,1.03
239993,1.03
239994,1.04
239995,1.05
239996,1.05
239997,1.06
239998,1.06
239999,1.06
240000,1.07
240001,1.07
240002,1.07
240003,1.07
240004,1.08
240005,1.09
240006,1.09
240007,1.09
240008,1.1
240009,1.1
240010,1.1
240011,1.1
240012,1.11
240013,1.11
240014,1.11
240015,1.12
240016,1.12
240017,1.12
240018,1.12
240019,1.13
240020,1.13
240021,1.13
240022,1.13
240023,1.14
240024,1.14
240025,1.14
240026,1.14
240027,1.14
240028,1.14
240029,1.15
240030,1.15
240031,1.15
240032,1.15
240033,1.15
240034,1.15
240035,1.15
240036,1.15
240037,1.15
240038,1.15
240039,1.16
240040,1.16
240041,1.16
240042,1.16
240043,1.16
240044,1.16
240045,1.16
240046,1.16
240047,1.16
240048,1.16
240049,1.16
240050,1.17
240051,1.17
240052,1.17
240053,1.16
240054,1.16
240055,1.16
240056,1.15
240057,1.15
240058,1.15
240059,1.15
240060,1.14
240061,1.14
240062,1.13
240063,1.13
240064,1.13
240065,1.12
240066,1.12
240067,1.12
240068,1.12
240069,1.12
240070,1.11
240071,1.11
240072,1.11
240073,1.1
240074,1.09
240075,1.09
240076,1.09
240077,1.09
240078,1.09
240079,1.09
240080,1.09
240081,1.09
240082,1.09
240083,1.08
240084,1.08
240085,1.08
240086,1.08
240087,1.08
240088,1.08
240089,1.07
240090,1.07
240091,1.07
240092,1.07
240093,1.07
240094,1.06
240095,1.06
240096,1.06
240097,1.06
240098,1.06
240099,1.06
240100,1.06
240101,1.06
240102,1.05
240103,1.05
240104,1.05
240105,1.05
240106,1.05
240107,1.05
240108,1.05
240109,1.05
240110,1.05
240111,1.05
240112,1.05
240113,1.05
240114,1.05
240115,1.05
240116,1.05
240117,1.06
240118,1.06
240119,1.06
240120,1.06
240121,1.06
240122,1.06
240123,1.06
240124,1.06
240125,1.06
240126,1.06
240127,1.06
240128,1.06
240129,1.06
240130,1.06
240131,1.07
240132,1.07
240133,1.07
240134,1.07
240135,1.07
240136,1.07
240137,1.07
240138,1.07
240139,1.08
240140,1.08
240141,1.08
240142,1.08
240143,1.08
240144,1.08
240145,1.08
240146,1.08
240147,1.08
240148,1.08
240149,1.08
240150,1.08
240151,1.08
240152,1.08
240153,1.08
240154,1.08
240155,1.08
240156,1.08
240157,1.08
240158,1.08
240159,1.08
240160,1.08
240161,1.08
240162,1.08
240163,1.08
240164,1.08
240165,1.08
240166,1.08
240167,1.08
240168,1.08
240169,1.08
240170,1.08
240171,1.08
240172,1.08
240173,1.08
240174,1.08
240175,1.08
240176,1.08
240177,1.08
240178,1.08
240179,1.08
240180,1.08
240181,1.08
240182,1.08
240183,1.08
240184,1.08
240185,1.08
240186,1.08
240187,1.08
240188,1.08
240189,1.09
240190,1.09
240191,1.09
240192,1.09
240193,1.09
240194,1.09
240195,1.09
240196,1.09
240197,1.09
240198,1.09
240199,1.09
240200,1.09
240201,1.1
240202,1.1
240203,1.1
240204,1.1
240205,1.11
240206,1.11
240207,1.11
240208,1.11
240209,1.12
240210,1.12
240211,1.12
240212,1.13
240213,1.13
240214,1.13
240215,1.13
240216,1.13
240217,1.14
240218,1.14
240219,1.14
240220,1.14
240221,1.14
240222,1.15
240223,1.15
240224,1.15
240225,1.15
240226,1.15
240227,1.15
240228,1.15
240229,1.16
240230,1.16
240231,1.16
240232,1.16
240233,1.16
240234,1.16
240235,1.17
240236,1.17
240237,1.17
240238,1.17
240239,1.17
240240,1.17
240241,1.17
240242,1.17
240243,1.17
240244,1.17
240245,1.17
240246,1.17
240247,1.17
240248,1.18
240249,1.18
240250,1.18
240251,1.18
240252,1.18
240253,1.19
240254,1.19
240255,1.19
240256,1.2
240257,1.2
240258,1.2
240259,1.2
240260,1.2
240261,1.21
240262,1.21
240263,1.21
240264,1.21
240265,1.21
240266,1.2
240267,1.2
240268,1.19
240269,1.19
240270,1.19
240271,1.19
240272,1.18
240273,1.18
240274,1.18
240275,1.18
240276,1.17
240277,1.16
240278,1.16
240279,1.16
240280,1.16
240281,1.16
240282,1.15
240283,1.15
240284,1.15
240285,1.15
240286,1.14
240287,1.14
240288,1.14
240289,1.14
240290,1.14
240291,1.14
240292,1.14
240293,1.13
240294,1.13
240295,1.13
240296,1.13
240297,1.13
240298,1.13
240299,1.13
240300,1.12
240301,1.12
240302,1.12
240303,1.12
240304,1.12
240305,1.11
240306,1.11
240307,1.11
240308,1.11
240309,1.11
240310,1.11
240311,1.11
240312,1.11
240313,1.11
240314,1.1
240315,1.1
240316,1.1
240317,1.1
240318,1.1
240319,1.1
240320,1.1
240321,1.1
240322,1.1
240323,1.1
240324,1.1
240325,1.1
240326,1.1
240327,1.1
240328,1.1
240329,1.1
240330,1.1
240331,1.09
240332,1.09
240333,1.09
240334,1.1
240335,1.1
240336,1.09
240337,1.09
240338,1.09
240339,1.09
240340,1.09
240341,1.09
240342,1.09
240343,1.09
240344,1.09
240345,1.09
240346,1.1
240347,1.1
240348,1.1
240349,1.11
240350,1.11
240351,1.11
240352,1.11
240353,1.11
240354,1.12
240355,1.12
240356,1.12
240357,1.13
240358,1.13
240359,1.13
240360,1.13
240361,1.13
240362,1.13
240363,1.13
240364,1.13
240365,1.13
240366,1.14
240367,1.14
240368,1.14
240369,1.14
240370,1.14
240371,1.14
240372,1.14
240373,1.14
240374,1.14
240375,1.14
240376,1.15
240377,1.15
240378,1.16
240379,1.17
240380,1.17
240381,1.18
240382,1.18
240383,1.19
240384,1.19
240385,1.19
240386,1.2
240387,1.2
240388,1.21
240389,1.22
240390,1.22
240391,1.22
240392,1.23
240393,1.23
240394,1.23
240395,1.22
240396,1.21
240397,1.22
240398,1.22
240399,1.22
240400,1.22
240401,1.22
240402,1.22
240403,1.21
240404,1.21
240405,1.2
240406,1.2
240407,1.2
240408,1.2
240409,1.2
240410,1.2
240411,1.2
240412,1.22
240413,1.22
240414,1.22
240415,1.22
240416,1.19
240417,1.19
240418,1.19
240419,1.19
240420,1.2
240421,1.2
240422,1.21
240423,1.21
240424,1.2
240425,1.2
240426,1.19
240427,1.19
240428,1.18
240429,1.18
240430,1.18
240431,1.19
240432,1.19
240433,1.18
240434,1.18
240435,1.18
240436,1.18
240437,1.18
240438,1.18
240439,1.18
